Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор Smart ELEMENT 75D26L (70R);3850руб.;3350руб.;Емкость: 70 АчПусковой ток: 530 АПолярность:Обратная [- +]Габариты: 261x173x225Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-smart-element-75d26l-70r-530a-260x172x220.html
Аккумулятор Smart ELEMENT 105D31L (90R);5000руб.;4300руб.;Емкость: 90 АчПусковой ток: 680 АПолярность:Обратная [- +]Габариты: 306x173x225Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-smart-element-105d31l-90r-680a-306x172x220.html
Аккумулятор Smart ELEMENT 105D31R (90L);5000руб.;4300руб.;Емкость: 90 АчПусковой ток: 680 АПолярность:Прямая [+ -]Габариты: 306x173x225Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-smart-element-105d31r-90l-680a-306x172x220.html
