Название;Цена;При обмене;Характеристика;Ссылка
W STAR 60 Ач прям. пол. 580А (242x175x190);5 000 руб.;4 300 руб.при обмене;Емкость60Пусковой ток580ПолярностьПрямаяТипоразмер242x175x190Гарантия производителя36 мес.;https://akb.ru//product/2619-W_STAR_60_Ach_pryam_pol_580A_(242x175x190).html
W STAR 60 Ач обр. пол. 580А (242x175x190);5 000 руб.;4 300 руб.при обмене;Емкость60Пусковой ток580ПолярностьОбратнаяТипоразмер242x175x190Гарантия производителя36 мес.;https://akb.ru//product/2620-W_STAR_60_Ach_obr_pol_580A_(242x175x190).html
W STAR 62 Ач обр. пол. 620А (242x175x190);5 100 руб.;4 400 руб.при обмене;Емкость62Пусковой ток620ПолярностьОбратнаяТипоразмер242x175x190Гарантия производителя36 мес.;https://akb.ru//product/10700-W_STAR_62_Ach_obr_pol_620A_(242x175x190).html
W STAR 62 Ач прям. пол. 620А (242x175x190);5 100 руб.;4 400 руб.при обмене;Емкость62Пусковой ток620ПолярностьПрямаяТипоразмер242x175x190Гарантия производителя36 мес.;https://akb.ru//product/91483-W_STAR_62_Ach_pryam_pol_620A_(242x175x190).html
W STAR 77 Ач обр. пол. 750А (278x175x190);6 400 руб.;5 600 руб.при обмене;Емкость77Пусковой ток750ПолярностьОбратнаяТипоразмер278x175x190Гарантия производителя36 мес.;https://akb.ru//product/91484-W_STAR_77_Ach_obr_pol_750A_(278x175x190).html
W STAR 100 Ач обр. пол. 900А (353x175x190);8 300 руб.;7 300 руб.при обмене;Емкость100Пусковой ток900ПолярностьОбратнаяТипоразмер353x175x190Гарантия производителя36 мес.;https://akb.ru//product/91547-W_STAR_100_Ach_obr_pol_900A_(353x175x190).html
