Название;Цена;При обмене;Характеристика;Ссылка
TYUMEN BATBEAR 6СТ-55 LA (к) 12V 55Ач о/п 480А (207x175x190);3 500 руб.;2 800 руб.при обмене;Емкость55Пусковой ток480ПолярностьОбратнаяТипоразмер207x175x190Гарантия производителя24 мес.;https://akb.ru//product/91656-TYUMEN_BATBEAR_6ST-55_LA_(k)_12V_55Ach_op_480A_(207x175x190).html
TYUMEN BATBEAR 140 рус 1100А 513х189х226;8 500 руб.;7 000 руб.при обмене;Емкость140Пусковой ток1100ПолярностьПрямаяТипоразмер513х189х226Гарантия производителя12 мес.;https://akb.ru//product/91565-TYUMEN_BATBEAR_140_rus_1100A_513h189h226.html
TYUMEN BATBEAR 190 болт 1250А 518х228х238;11 200 руб.;9 000 руб.при обмене;Емкость190Пусковой ток1250ПолярностьПрямаяТипоразмер518x228x238Гарантия производителя12 мес.;https://akb.ru//product/91179-TYUMEN_BATBEAR_190_bolt_1250A_518h228h238.html
TYUMEN BATBEAR 190 конус 1250А (518х228х238) п/п;11 200 руб.;9 000 руб.при обмене;Емкость190Пусковой ток1250ПолярностьПрямаяТипоразмер518x228x238Гарантия производителя12 мес.;https://akb.ru//product/91715-TYUMEN_BATBEAR_190_konus_1250A_(518h228h238)_pp.html
