Название;Цена;При обмене;Характеристика;Ссылка
Вожак Asia 42R 350A (187x127x227);2 900 руб.;2 400 руб.при обмене;Емкость42Пусковой ток350ПолярностьОбратнаяТипоразмер187x127x227Гарантия производителя24 мес.;https://akb.ru//product/51625-Vozhak_Asia_42R_350A_(187x127x227).html
Вожак 140 рус 920A 513x189x217;8 400 руб.;6 900 руб.при обмене;Емкость140Пусковой ток920ПолярностьПрямаяТипоразмер513x182x240Гарантия производителя12 мес.;https://akb.ru//product/51123-Vozhak_140_rus_920A_513x189x217.html
Вожак 190 рус 1250A 524x239x240;11 100 руб.;8 900 руб.при обмене;Емкость190Пусковой ток1250ПолярностьПрямаяТипоразмер524x239x240Гарантия производителя12 мес.;https://akb.ru//product/51622-Vozhak_190_rus_1250A_524x239x240.html
