Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор АКТЕХ CLASSIC 64L;4200руб.;3700руб.;Емкость: 64 АчПусковой ток: 640 АПолярность:Прямая [+ -]Габариты: 242x175x190Гарантия: 24 месяца;https://akbmag.ru//catalog/akkumulator-akteh-classic-64l-570a-242x175x190.html
Аккумулятор АКТЕХ CLASSIC 77L;4600руб.;4000руб.;Емкость: 77 АчПусковой ток: 750 АПолярность:Прямая [+ -]Габариты: 278x175x190Гарантия: 24 месяца;https://akbmag.ru//catalog/akkumulator-akteh-classic-77l-680a-278x175x190.html
Аккумулятор АКТЕХ CLASSIC TT 190 euro 1350А;10500руб.;9100руб.;Емкость: 190 АчПусковой ток: 1350 АПолярность:Обратная [+ -]Габариты: 514x218x210Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-akteh-classic-tt-190-euro-1350a-514x218x210.html
Аккумулятор АКТЕХ CLASSIC TT 190 рус 1350А;10500руб.;9100руб.;Емкость: 190 АчПусковой ток: 1350 АПолярность:Прямая [- +]Габариты: 514x218x210Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-akteh-classic-tt-190-rus-1350a-514x218x210.html
