Название;Цена;При обмене;Характеристика;Ссылка
Tiger 75R 620A 278x175x190;3 100 руб.;2 300 руб.при обмене;Емкость75Пусковой ток620ПолярностьОбратнаяТипоразмер278x175x190Гарантия производителя12 мес.;https://akb.ru//product/2513-Tiger_75R_620A_278x175x190.html
Tiger 90R 750A  (353x175x190);4 000 руб.;3 000 руб.при обмене;Емкость90Пусковой ток750ПолярностьОбратнаяТипоразмер353x175x190Гарантия производителя12 мес.;https://akb.ru//product/91481-Tiger_90R_750A__(353x175x190).html
Tiger 90L 750A  (353x175x190);4 000 руб.;3 000 руб.при обмене;Емкость90Пусковой ток750ПолярностьПрямаяТипоразмер353x175x190Гарантия производителя12 мес.;https://akb.ru//product/91482-Tiger_90L_750A__(353x175x190).html
