Ќазвание;÷ена;ѕри обмене;’арактеристика;—сылка
GLADIATOR EFB 60R 600A 242x175x190;4 400 руб.;3 700 руб.при обмене;≈мкость60ѕусковой ток600ѕол€рностьќбратна€“ипоразмер242x175x190√аранти€ производител€36 мес.;https://akb.ru//product/2531-GLADIATOR_EFB_60R_600A_242x175x190.html
GLADIATOR EFB 62L 620A 242x175x190;4 500 руб.;3 800 руб.при обмене;≈мкость62ѕусковой ток620ѕол€рностьѕр€ма€“ипоразмер242x175x190√аранти€ производител€36 мес.;https://akb.ru//product/91371-GLADIATOR_EFB_62L_620A_242x175x190.html
GLADIATOR EFB 62R 620A 242x175x190;4 500 руб.;3 800 руб.при обмене;≈мкость62ѕусковой ток620ѕол€рностьќбратна€“ипоразмер242x175x190√аранти€ производител€36 мес.;https://akb.ru//product/91372-GLADIATOR_EFB_62R_620A_242x175x190.html
GLADIATOR EFB 225 евро 1550A 518x276x242;13 900 руб.;11 400 руб.при обмене;≈мкость225ѕусковой ток1550ѕол€рностьќбратна€“ипоразмер518x276x242√аранти€ производител€6 мес.;https://akb.ru//product/91373-GLADIATOR_EFB_225_evro_1550A_518x276x242.html
