Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор GIVER HYBRID 132 euro 800A;7700руб.;6700руб.;Емкость: 132 АчПусковой ток: 800 АПолярность:Обратная [+ -]Габариты: 513x189x217Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-giver-hybrid-132-euro-800a-513h189h218.html
Аккумулятор GIVER HYBRID 132 рус 800A;7700руб.;6700руб.;Емкость: 132 АчПусковой ток: 800 АПолярность:Прямая [- +]Габариты: 513x189x217Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-giver-hybrid-132-rus-800a-513h189h218.html
Аккумулятор GIVER 190 euro;8500руб.;7100руб.;Емкость: 190 АчПусковой ток: 1250 АПолярность:Обратная [+ -]Габариты: 513x223x217Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-giver-190-euro-1250a-513h223h217.html
Аккумулятор GIVER 190 под болт;8600руб.;7200руб.;Емкость: 190 АчПусковой ток: 1250 АПолярность:Прямая [- +]Габариты: 513x223x223Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-giver-190-pod-bolt-1250a-513x223x223.html
Аккумулятор GIVER ENERGY 140 euro 930A;8900руб.;7900руб.;Емкость: 140 АчПусковой ток: 930 АПолярность:Обратная [+ -]Габариты: 513x189x223Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-giver-energy-140-euro-930a-513h189h223.html
Аккумулятор GIVER HYBRID 225 euro 1500A;10400руб.;8700руб.;Емкость: 225 АчПусковой ток: 1500 АПолярность:Обратная [+ -]Габариты: 513x275x242Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-giver-hybrid-225-euro-1500a-513h275h242.html
