Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор SPARK TT 190 euro 1250A;8800руб.;7400руб.;Емкость: 190 АчПусковой ток: 1250 АПолярность:Обратная [+ -]Габариты: 514x218x210Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-spark-tt-190-euro-1250a-514h218h210.html
Аккумулятор SPARK TT 190 рус 1250A;8800руб.;7400руб.;Емкость: 190 АчПусковой ток: 1250 АПолярность:Прямая [- +]Габариты: 514x218x210Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-spark-tt-190-rus-1250a-514h218h210.html
Аккумулятор SPARK TT 190 под болт 1250A;8900руб.;7500руб.;Емкость: 190 АчПусковой ток: 1250 АПолярность:Прямая [- +]Габариты: 514x218x210Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-spark-tt-190-pod-bolt-1250a-514h218h210.html
