Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор UNO 190 рус;8500руб.;7100руб.;Емкость: 190 АчПусковой ток: 1150 АПолярность:Прямая [- +]Габариты: 513x223x217Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-uno-190-rus-1200a-525h240h243.html
Аккумулятор UNO 190 под болт;8500руб.;7100руб.;Емкость: 190 АчПусковой ток: 1150 АПолярность:Прямая [- +]Габариты: 525x240x243Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-uno-190-pod-bolt-1200a-525h240h243.html
