Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор RED 50R;3800руб.;3500руб.;Емкость: 50 АчПусковой ток: 460 АПолярность:Обратная [- +]Габариты: 207x175x190Гарантия: 24 месяца;https://akbmag.ru//catalog/akkumulator-red-50r-460a-207x175x190.html
Аккумулятор RED 60RS (низкий);4300руб.;3800руб.;Емкость: 60 АчПусковой ток: 520 АПолярность:Обратная [- +]Габариты: 242x175x175Гарантия: 24 месяца;https://akbmag.ru//catalog/akkumulator-red-60rs-520a-242x175x175.html
