Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор FB7000 60B24L;6300руб.;6000руб.;Емкость: 48 АчПусковой ток: 470 АПолярность:Обратная [- +]Габариты: 236x126x227Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb7000-60b24l-48r-470a-236x126x227.html
Аккумулятор FB SUPER NOVA 80D26R;7800руб.;7300руб.;Емкость: 68 АчПусковой ток: 700 АПолярность:Прямая [+ -]Габариты: 260x169x225Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb-super-nova-80d26r-68l-590a-260x169x225.html
Аккумулятор FB7000 80D23L;8000руб.;7500руб.;Емкость: 68 АчПусковой ток: 660 АПолярность:Обратная [- +]Габариты: 230x169x225Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb7000-80d23l-68r-550a-230x169x225.html
Аккумулятор FB7000 90D26R;8500руб.;7900руб.;Емкость: 73 АчПусковой ток: 750 АПолярность:Прямая [+ -]Габариты: 257x170x225Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb7000-90d26r-73l-650a-257x170x225.html
Аккумулятор FB9000 70B24L;8800руб.;8300руб.;Емкость: 55 АчПусковой ток: 520 АПолярность:Обратная [- +]Габариты: 238x129x227Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb9000-70b24l-55r-500a-238x129x225.html
Аккумулятор FB9000 110D26R;9500руб.;8900руб.;Емкость: 80 АчПусковой ток: 760 АПолярность:Прямая [+ -]Габариты: 261x173x225Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb9000-110d26r-80l-750a-261x173x225.html
Аккумулятор FB7000 115D31R;9600руб.;8900руб.;Емкость: 90 АчПусковой ток: 900 АПолярность:Прямая [+ -]Габариты: 306x173x225Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb7000-115d31r-90l-781a-306x173x225.html
Аккумулятор FB9000 125D31L;10100руб.;9400руб.;Емкость: 92 АчПусковой ток: 870 АПолярность:Обратная [- +]Габариты: 304x171x225Гарантия: 36 месяцев;https://akbmag.ru//catalog/akkumulator-fb9000-125d31l-92r-835a-304x171x225.html
