Название;Цена;При обмене;Характеристика;Ссылка
GS GTX14-BS 12V 12Ah 200А (151x88x146) прям. пол. AGM сухозаряж. GS YUASA;5 800 руб.;5 750 руб.при обмене;Емкость12Пусковой ток200ПолярностьПрямаяТипоразмер151x88x146Гарантия производителя12 мес.;https://akb.ru//product/1142-GS_GTX14-BS_12V_12Ah_200A_(151x88x146)_pryam_pol_AGM_suhozaryazh_GS_YUASA.html
GS GTX14A-BS 12V 12Ah 190А (136x91x168) прям. пол. AGM сухозаряж. GS YUASA;6 900 руб.;6 850 руб.при обмене;Емкость12Пусковой ток200ПолярностьПрямаяТипоразмер136x91x168Гарантия производителя12 мес.;https://akb.ru//product/91326-GS_GTX14A-BS_12V_12Ah_190A_(136x91x168)_pryam_pol_AGM_suhozaryazh_GS_YUASA.html
