Название;Цена;При обмене;Характеристика;Ссылка
Аккумулятор Exide GEL ES1000/6;15600руб.;15600руб.;Емкость: 190 АчНоминальное напряжение: 12 ВПолярность:УниверсальнаяГабариты: 245x190x275Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-exide-gel-es1000-6-6v-190ah-245h190h275.html
Аккумулятор Exide GEL ES1300;16750руб.;15250руб.;Емкость: 120 АчНоминальное напряжение: 12 ВПолярность:УниверсальнаяГабариты: 350x175x290Гарантия: 12 месяцев;https://akbmag.ru//catalog/akkumulator-exide-gel-es1300-12v-120ah-350h175h290.html
